"feature","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"1600027J07Rik",4.92135290508,1.93939909411505e-06,0.00144269382110207,0.103246499554224,0.999626031159817
"1700001G11Rik",5.83633122475286,-1.63760509863427e-07,0.00144269060520056,0.926002081178508,0.999626031159817
"1700001G17Rik",5.60115475076982,-5.35986817215904e-07,0.00144269223283947,0.708504925604498,0.999626031159817
"1700001K19Rik",7.4325558874761,1.41347647368866e-06,0.00144269268493045,0.313323245107776,0.999626031159817
"1700001L05Rik",57.527103619167,-9.92728365451265e-06,0.00144268553748987,0.023312053133577,0.999626031159817
"1700001L19Rik",3.77099361687849,-1.64470254884815e-07,0.0014426923762103,0.90369784011088,0.999626031159817
"1700001O22Rik",10.6475270544344,-2.62152975825994e-06,0.0014426894069038,0.239114547738131,0.999626031159817
"1700003F12Rik",90.7225571447219,-1.80927782738237e-06,0.00144266647498923,0.690101074852991,0.999626031159817
"1700007J10Rik",26.3901483204115,1.69038863831033e-06,0.00144268938866171,0.423339596978491,0.999626031159817
"1700007K13Rik",14.7445468753633,1.95053273605751e-06,0.00144268663712785,0.445894439403278,0.999626031159817
"1700007L15Rik",37.6031303691323,1.46986974895579e-06,0.00144266992091592,0.403165038850032,0.999626031159817
"1700008J07Rik",18.9517090791117,3.05408803609894e-06,0.00144268858688686,0.204671461360372,0.999626031159817
"1700009N14Rik",5.83224906047223,-3.2349313668099e-07,0.00144269152724805,0.839189130709237,0.999626031159817
"1700011I03Rik",4.57741582623799,-6.80555906084027e-07,0.00144269251542528,0.620414158738693,0.999626031159817
"1700012B09Rik",107.488897025168,1.66762100608475e-06,0.00144268238492471,0.58918879728455,0.999626031159817
"1700012D01Rik",26.0376099201159,7.4334448578378e-07,0.00144268276314039,0.804111988433413,0.999626031159817
"1700012D14Rik",7.19552295620542,-5.41382861599279e-07,0.00144269123530566,0.742811658460129,0.999626031159817
"1700013G24Rik",4.90936205088112,9.91030424649381e-07,0.00144269198022267,0.516749310742279,0.999626031159817
"1700017B05Rik",3005.44798799081,1.95459358304757e-06,0.00144261784701028,0.793930165991183,0.999626031159817
"1700018A04Rik",10.6331380005493,-1.4596409531722e-06,0.00144268773523432,0.534381355005386,0.999626031159817
"1700019G17Rik",21.611458123598,7.76171133526104e-07,0.00144268548380156,0.769755578685678,0.999626031159817
"1700019L03Rik",228.440676348489,2.94203112113171e-06,0.00144268822125259,0.232812172787048,0.999626031159817
"1700020I14Rik",913.783981652446,-1.1404969775416e-06,0.00144265149121536,0.837692590020605,0.999626031159817
