"feature","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gpi1",20633.7030530857,-0.160953614865557,0.180438453838109,0.00608979042274266,0.405217946507904
"L1cam",634.271052480237,-0.00663548609358085,0.0251087852940876,0.00621808752099802,0.408024734768459
"Lamtor5",1935.11086154535,-0.0933607611451679,0.0761796490231538,0.00621670339252427,0.408024734768459
"Ror1",264.030411739447,0.0116686520311246,0.0279052955439631,0.00623140943431928,0.408024734768459
"Vim",84938.8405221463,-0.114766835687972,0.137563337595248,0.00634701836453885,0.413395746388747
"Spata7",342.601926735651,0.119898099297089,0.162332424010994,0.00641283383506701,0.415484128998289
"Lamc2",552.923896195743,-0.0160475387529354,0.0318285111116523,0.0065228395675466,0.420398717678003
"Zfp955b",318.124739819388,0.0140133586764917,0.0298150527779956,0.00665999468301843,0.427002784103942
"Plcb4",673.749439912122,0.0164291771145709,0.032264448512998,0.00673363165456287,0.429487075998285
"Bin3",1431.84787660575,-0.0894179769482432,0.0757650387200793,0.00678975789640442,0.430834637653291
"2610528A11Rik",130.878509286697,-0.0038456043332141,0.0242548064967483,0.00715051333448431,0.442487329955618
"Efemp1",418.502347938613,0.0122597068623514,0.0283314377452677,0.00705550421378979,0.442487329955618
"Pfkp",3094.08839325411,-0.0152588720153874,0.0309934974849432,0.00711017666235071,0.442487329955618
"Rnaseh2c",542.137044809489,-0.104430912947182,0.362790935943884,0.00713548063491546,0.442487329955618
"Stx4a",1873.90879659444,-0.0864672254950039,0.0751766016126288,0.00715312580513144,0.442487329955618
"Abca1",56.8220221985261,-0.00530857412531337,0.0246413167438494,0.00720751677421379,0.443039741449251
"Acsf2",659.696358810496,0.104568188887873,0.248309944363873,0.00730512931367119,0.443039741449251
"Serpinb9",1965.41416340549,0.0167971749391798,0.0326807879339997,0.00730601685736783,0.443039741449251
"Steap2",2780.8824476797,0.11381564115143,0.60555565664485,0.00727406421843086,0.443039741449251
"Aacs",2106.60690336496,-0.0917108740383294,0.0924671377426237,0.00746202126371474,0.445910105613245
"Serpind1",32.7615107452755,-0.00530247620156204,0.0246375017338852,0.00742496242794507,0.445910105613245
"Spaca6",82.0959244483979,0.00729435644224889,0.0253711908641584,0.00744174866233155,0.445910105613245
"Zfp932",157.169682276492,0.0119880969130921,0.0281065909557866,0.0075029243190602,0.446188397911261
"Cngb1",28.2227080031504,-0.00531269088463757,0.0246407113748023,0.00762850816336634,0.447175883290665
"Foxq1",345.202629160083,0.0137674373555573,0.0295760230117513,0.00759984109437914,0.447175883290665
"Gorab",1243.05959257372,0.0159366945874929,0.031678498734316,0.0075945027265713,0.447175883290665
"Rassf8",394.245160969595,0.0198584277177429,0.0366041760538027,0.00769779138705293,0.449098634950813
"Vgll2",223.553629514328,-0.0101085550234637,0.0268110065500934,0.00774002239907596,0.449432432701062
"Ccdc122",276.928795120299,0.0147563298463486,0.0304779671381976,0.0077969677412744,0.450613487770365
"Gm5662",130.202184443758,0.00700153371984372,0.0252443783281652,0.0079354046861027,0.450815834625025
"Mcc",383.503002850208,0.0158291420630469,0.0315486356471545,0.00785707126542722,0.450815834625025
"Ndufa13",2303.77678761964,-0.0931949443062976,0.142359816188596,0.00794695662986437,0.450815834625025
"Zkscan7",90.3654319434302,0.0104720840865983,0.0270538042396065,0.00794087988714693,0.450815834625025
